Gene	Hugo_Symbol	Chromosome	SYMBOL_SOURCE	HGNC_ID	Entrez_Gene_Id
ENSG00000261273	LA16c-444G7.1	16	Clone_based_vega_gene		0
ENSG00000108405	P2RX1	17	HGNC	8533.0	5023
ENSG00000198844	ARHGEF15	17	HGNC	15590.0	22899
ENSG00000154914	USP43	17	HGNC	20072.0	124739
ENSG00000263400	CTC-297N7.5	17	Clone_based_vega_gene		101101775
ENSG00000007174	DNAH9	17	HGNC	2953.0	1770
	Unknown	17			0
ENSG00000263563	UBBP4	17	HGNC	12467.0	0
	Unknown	17			0
ENSG00000141161	UNC45B	17	HGNC	14304.0	146862
ENSG00000171401	KRT13	17	HGNC	6415.0	3860
ENSG00000108840	HDAC5	17	HGNC	14068.0	10014
ENSG00000153933	DGKE	17	HGNC	2852.0	8526
ENSG00000153944	MSI2	17	HGNC	18585.0	124540
ENSG00000207123	Y_RNA	17	RFAM		0
	Unknown	17			0
	Unknown	17			0
ENSG00000092931	MFSD11	17	HGNC	25458.0	79157
ENSG00000185813	PCYT2	17	HGNC	8756.0	5833
ENSG00000101605	MYOM1	18	HGNC	7613.0	8736
ENSG00000261715	RP11-653G8.2	18	Clone_based_vega_gene		101927900
	Unknown	18			0
ENSG00000197563	PIGN	18	HGNC	8967.0	23556
ENSG00000265580	AC091042.1	18	Clone_based_ensembl_gene		0
ENSG00000141905	NFIC	19	HGNC	7786.0	4782
ENSG00000105426	PTPRS	19	HGNC	9681.0	5802
	Unknown	19			0
	Unknown	19			0
	ENSR00001608925	19			0
ENSG00000167798	C3P1	19	HGNC	34414.0	388503
ENSG00000072071	LPHN1	19	HGNC	20973.0	22859
ENSG00000130475	FCHO1	19	HGNC	29002.0	23149
ENSG00000267378	CTC-400I9.3	19	Clone_based_vega_gene		0
	ENSR00000108810	19			0
ENSG00000105738	SIPA1L3	19	HGNC	23801.0	23094
ENSG00000197446	CYP2F1	19	HGNC	2632.0	1572
ENSG00000079435	LIPE	19	HGNC	6621.0	3991
	ENSR00001613547	19			0
ENSG00000221923	ZNF880	19	HGNC	37249.0	400713
ENSG00000198633	ZNF534	19	HGNC	26337.0	147658
ENSG00000179873	NLRP11	19	HGNC	22945.0	204801
ENSG00000160505	NLRP4	19	HGNC	22943.0	147945
ENSG00000268163	AC004076.9	19	Clone_based_vega_gene		0
	Unknown	20			0
ENSG00000125772	GPCPD1	20	HGNC	26957.0	56261
ENSG00000235544	RPS11P1	20	HGNC	16553.0	0
	ENSR00001640456	20			0
	Unknown	20			0
ENSG00000132792	CTNNBL1	20	HGNC	15879.0	56259
	Unknown	20			0
ENSG00000042062	FAM65C	20	HGNC	16168.0	140876
ENSG00000054793	ATP9A	20	HGNC	13540.0	10079
	ENSR00001227711	20			0
ENSG00000179242	CDH4	20	HGNC	1763.0	1002
	ENSR00001645753	21			0
ENSG00000166157	TPTE	21	HGNC	12023.0	7179
ENSG00000187172	BAGE2	21	HGNC	15723.0	0
ENSG00000187172	BAGE2	21	HGNC	15723.0	0
ENSG00000187172	BAGE2	21	HGNC	15723.0	0
ENSG00000187172	BAGE2	21	HGNC	15723.0	0
	Unknown	21			0
ENSG00000215533	LINC00189	21	HGNC	18461.0	193629
ENSG00000099954	CECR2	22	HGNC	1840.0	27443
ENSG00000184571	PIWIL3	22	HGNC	18443.0	440822
ENSG00000244752	CRYBB2	22	HGNC	2398.0	1415
ENSG00000133454	MYO18B	22	HGNC	18150.0	84700
ENSG00000100280	AP1B1	22	HGNC	554.0	162
	Unknown	X			0
ENSG00000169933	FRMPD4	X	HGNC	29007.0	9758
ENSG00000046651	OFD1	X	HGNC	2567.0	8481
ENSG00000180815	MAP3K15	X	HGNC	31689.0	389840
ENSG00000184735	DDX53	X	HGNC	20083.0	168400
	Unknown	X			0
	Unknown	X			0
ENSG00000251192	ZNF674	X	HGNC	17625.0	641339
ENSG00000184194	GPR173	X	HGNC	18186.0	54328
ENSG00000086758	HUWE1	X	HGNC	30892.0	10075
ENSG00000236813	BTF3P8	X	HGNC	38572.0	0
	Unknown	X			0
ENSG00000126947	ARMCX1	X	HGNC	18073.0	51309
ENSG00000197565	COL4A6	X	HGNC	2208.0	1288
	Unknown	X			0
ENSG00000203923	SPANXN1	X	HGNC	33174.0	494118
ENSG00000207866	MIR514A2	X	HGNC	32149.0	574518
ENSG00000185247	MAGEA11	X	HGNC	6798.0	4110
	Unknown	X			0
ENSG00000155959	VBP1	X	HGNC	12662.0	7411
	Unknown	Y			0
	Unknown	Y			0
ENSG00000142615	CELA2A	1	HGNC	24609.0	63036
ENSG00000060642	PIGV	1	HGNC	26031.0	55650
ENSG00000116544	DLGAP3	1	HGNC	30368.0	58512
ENSG00000132854	KANK4	1	HGNC	27263.0	163782
ENSG00000198691	ABCA4	1	HGNC	34.0	24
ENSG00000155363	MOV10	1	HGNC	7200.0	4343
ENSG00000116830	TTF2	1	HGNC	12398.0	8458
ENSG00000203843	PFN1P2	1	HGNC	24298.0	0
ENSG00000163386	NBPF10	1	HGNC	31992.0	25832
ENSG00000227242	NBPF13P	1	HGNC	31995.0	728989
ENSG00000176444	CLK2	1	HGNC	2069.0	1196
ENSG00000160783	PMF1	1	HGNC	9112.0	11243
ENSG00000132694	ARHGEF11	1	HGNC	14580.0	9826
ENSG00000183831	ANKRD45	1	HGNC	24786.0	339416
ENSG00000185278	ZBTB37	1	HGNC	28365.0	84614
ENSG00000073756	PTGS2	1	HGNC	9605.0	5743
ENSG00000143858	SYT2	1	HGNC	11510.0	127833
ENSG00000133056	PIK3C2B	1	HGNC	8972.0	5287
ENSG00000185842	DNAH14	1	HGNC	2945.0	127602
ENSG00000143632	ACTA1	1	HGNC	129.0	58
ENSG00000119283	TRIM67	1	HGNC	31859.0	440730
ENSG00000143674	MLK4	1	Uniprot_gn		84451
ENSG00000198626	RYR2	1	HGNC	10484.0	6262
ENSG00000151360	ALLC	2	HGNC	17377.0	55821
ENSG00000158089	GALNT14	2	HGNC	22946.0	79623
ENSG00000214711	CAPN14	2	HGNC	16664.0	440854
ENSG00000143952	VPS54	2	HGNC	18652.0	51542
ENSG00000187605	TET3	2	HGNC	28313.0	200424
ENSG00000187605	TET3	2	HGNC	28313.0	200424
ENSG00000005436	GCFC2	2	HGNC	1317.0	6936
ENSG00000135945	REV1	2	HGNC	14060.0	51455
ENSG00000196862	RGPD4	2	HGNC	32417.0	285190
ENSG00000217950	AC073869.20	2	Clone_based_vega_gene		401010
ENSG00000168280	KIF5C	2	HGNC	6325.0	3800
ENSG00000153237	CCDC148	2	HGNC	25191.0	130940
ENSG00000136531	SCN2A	2	HGNC	10588.0	6326
ENSG00000123607	TTC21B	2	HGNC	25660.0	79809
ENSG00000115419	GLS	2	HGNC	4331.0	2744
ENSG00000118263	KLF7	2	HGNC	6350.0	8609
ENSG00000144445	KANSL1L	2	HGNC	26310.0	151050
ENSG00000144452	ABCA12	2	HGNC	14637.0	26154
ENSG00000169031	COL4A3	2	HGNC	2204.0	1285
ENSG00000085982	USP40	2	HGNC	20069.0	55230
ENSG00000244026	FAM86DP	3	HGNC	32659.0	692099
ENSG00000206530	WDR52	3	HGNC	25631.0	55779
ENSG00000206530	WDR52	3	HGNC	25631.0	55779
ENSG00000153767	GTF2E1	3	HGNC	4650.0	2960
ENSG00000175455	CCDC14	3	HGNC	25766.0	64770
ENSG00000174564	IL20RB	3	HGNC	6004.0	53833
ENSG00000158163	DZIP1L	3	HGNC	26551.0	199221
ENSG00000158220	ESYT3	3	HGNC	24295.0	83850
ENSG00000051382	PIK3CB	3	HGNC	8976.0	5291
ENSG00000144893	MED12L	3	HGNC	16050.0	116931
ENSG00000186432	KPNA4	3	HGNC	6397.0	3840
ENSG00000163581	SLC2A2	3	HGNC	11006.0	6514
ENSG00000174799	CEP135	4	HGNC	29086.0	9662
ENSG00000080493	SLC4A4	4	HGNC	11030.0	8671
ENSG00000163114	PDHA2	4	HGNC	8807.0	5161
ENSG00000109332	UBE2D3	4	HGNC	12476.0	7323
ENSG00000196782	MAML3	4	HGNC	16272.0	55534
ENSG00000145495	MARCH6	5	HGNC	30550.0	10299
ENSG00000164256	PRDM9	5	HGNC	13994.0	56979
ENSG00000164190	NIPBL	5	HGNC	28862.0	25836
ENSG00000082068	WDR70	5	HGNC	25495.0	55100
ENSG00000113638	TTC33	5	HGNC	29959.0	23548
ENSG00000151883	PARP8	5	HGNC	26124.0	79668
ENSG00000039319	ZFYVE16	5	HGNC	20756.0	9765
ENSG00000198677	TTC37	5	HGNC	23639.0	9652
ENSG00000170482	SLC23A1	5	HGNC	10974.0	9963
ENSG00000120137	PANK3	5	HGNC	19365.0	79646
ENSG00000120137	PANK3	5	HGNC	19365.0	79646
ENSG00000182132	KCNIP1	5	HGNC	15521.0	30820
ENSG00000111859	NEDD9	6	HGNC	7733.0	4739
ENSG00000197061	HIST1H4C	6	HGNC	4787.0	8370
ENSG00000112818	MEP1A	6	HGNC	7015.0	4224
ENSG00000112232	KHDRBS2	6	HGNC	18114.0	202559
ENSG00000080007	DDX43	6	HGNC	18677.0	55510
ENSG00000111799	COL12A1	6	HGNC	2188.0	1303
ENSG00000196586	MYO6	6	HGNC	7605.0	4646
ENSG00000112182	BACH2	6	HGNC	14078.0	60468
ENSG00000155085	AK9	6	HGNC	33814.0	221264
ENSG00000135541	AHI1	6	HGNC	21575.0	54806
ENSG00000135541	AHI1	6	HGNC	21575.0	54806
ENSG00000213121	AL590867.1	6	Clone_based_ensembl_gene		0
ENSG00000146477	SLC22A3	6	HGNC	10967.0	6581
ENSG00000174945	AMZ1	7	HGNC	22231.0	155185
ENSG00000136267	DGKB	7	HGNC	2850.0	1607
ENSG00000105877	DNAH11	7	HGNC	2942.0	8701
ENSG00000136237	RAPGEF5	7	HGNC	16862.0	9771
ENSG00000136244	IL6	7	HGNC	6018.0	3569
ENSG00000136235	GPNMB	7	HGNC	4462.0	10457
ENSG00000196335	STK31	7	HGNC	11407.0	56164
ENSG00000106609	TMEM248	7	HGNC	25476.0	55069
ENSG00000127948	POR	7	HGNC	9208.0	5447
ENSG00000127948	POR	7	HGNC	9208.0	5447
ENSG00000127955	GNAI1	7	HGNC	4384.0	2770
ENSG00000205413	SAMD9	7	HGNC	1348.0	54809
ENSG00000196367	TRRAP	7	HGNC	12347.0	8295
ENSG00000161040	FBXL13	7	HGNC	21658.0	222235
ENSG00000161057	PSMC2	7	HGNC	9548.0	5701
ENSG00000001626	CFTR	7	HGNC	1884.0	1080
ENSG00000128578	STRIP2	7	HGNC	22209.0	57464
ENSG00000091732	ZC3HC1	7	HGNC	29913.0	51530
ENSG00000243317	C7orf73	7	HGNC	41909.0	647087
ENSG00000197993	KEL	7	HGNC	6308.0	3792
ENSG00000183638	RP1L1	8	HGNC	15946.0	94137
ENSG00000168546	GFRA2	8	HGNC	4244.0	2675
ENSG00000104321	TRPA1	8	HGNC	497.0	8989
ENSG00000164920	OSR2	8	HGNC	15830.0	116039
ENSG00000205038	PKHD1L1	8	HGNC	20313.0	93035
ENSG00000164761	TNFRSF11B	8	HGNC	11909.0	4982
ENSG00000214814	FER1L6	8	HGNC	28065.0	654463
ENSG00000179832	MROH1	8	HGNC	26958.0	727957
ENSG00000179832	MROH1	8	HGNC	26958.0	727957
ENSG00000147799	ARHGAP39	8	HGNC	29351.0	80728
ENSG00000188352	FOCAD	9	HGNC	23377.0	54914
ENSG00000086065	CHMP5	9	HGNC	26942.0	51510
ENSG00000196781	TLE1	9	HGNC	11837.0	7088
ENSG00000214929	SPATA31D1	9	HGNC	37283.0	389763
ENSG00000127080	IPPK	9	HGNC	14645.0	64768
ENSG00000136925	TSTD2	9	HGNC	30087.0	158427
ENSG00000023318	ERP44	9	HGNC	18311.0	23071
ENSG00000119326	CTNNAL1	9	HGNC	2512.0	8727
ENSG00000070159	PTPN3	9	HGNC	9655.0	5774
ENSG00000197694	SPTAN1	9	HGNC	11273.0	6709
ENSG00000198917	C9orf114	9	HGNC	26933.0	51490
ENSG00000151474	FRMD4A	10	HGNC	25491.0	55691
ENSG00000189180	ZNF33A	10	HGNC	13096.0	7581
ENSG00000204149	AGAP6	10	HGNC	23466.0	728404
ENSG00000165449	SLC16A9	10	HGNC	23520.0	220963
ENSG00000151150	ANK3	10	HGNC	494.0	288
ENSG00000165476	REEP3	10	HGNC	23711.0	221035
ENSG00000138347	MYPN	10	HGNC	23246.0	84665
ENSG00000107625	DDX50	10	HGNC	17906.0	79009
ENSG00000166507	NDST2	10	HGNC	7681.0	8509
ENSG00000148660	CAMK2G	10	HGNC	1463.0	818
ENSG00000133678	TMEM254	10	HGNC	25804.0	80195
ENSG00000165678	GHITM	10	HGNC	17281.0	27069
ENSG00000122367	LDB3	10	HGNC	15710.0	11155
ENSG00000198018	ENTPD7	10	HGNC	19745.0	57089
ENSG00000014919	COX15	10	HGNC	2263.0	1355
ENSG00000107566	ERLIN1	10	HGNC	16947.0	10613
ENSG00000066468	FGFR2	10	HGNC	3689.0	2263
ENSG00000150760	DOCK1	10	HGNC	2987.0	1793
ENSG00000151651	ADAM8	10	HGNC	215.0	101
ENSG00000241598	KRTAP5-4	11	HGNC	23599.0	387267
ENSG00000021762	OSBPL5	11	HGNC	16392.0	114879
ENSG00000129744	ART1	11	HGNC	723.0	417
ENSG00000213934	HBG1	11	HGNC	4831.0	3047
ENSG00000110427	KIAA1549L	11	HGNC	24836.0	25758
ENSG00000135374	ELF5	11	HGNC	3320.0	2001
ENSG00000135362	PRR5L	11	HGNC	25878.0	79899
ENSG00000165905	GYLTL1B	11	HGNC	16522.0	120071
ENSG00000134569	LRP4	11	HGNC	6696.0	4038
ENSG00000214883	RP11-574M7.2	11	Clone_based_vega_gene		0
ENSG00000186113	OR5D14	11	HGNC	15281.0	219436
ENSG00000166840	GLYATL1	11	HGNC	30519.0	92292
ENSG00000167994	RAB3IL1	11	HGNC	9780.0	5866
ENSG00000173992	CCS	11	HGNC	1613.0	9973
ENSG00000131620	ANO1	11	HGNC	21625.0	55107
ENSG00000162105	SHANK2	11	HGNC	14295.0	22941
ENSG00000077514	POLD3	11	HGNC	20932.0	10714
ENSG00000086991	NOX4	11	HGNC	7891.0	50507
ENSG00000137752	CASP1	11	HGNC	1499.0	834
ENSG00000149289	ZC3H12C	11	HGNC	29362.0	85463
ENSG00000110367	DDX6	11	HGNC	2747.0	1656
ENSG00000137699	TRIM29	11	HGNC	17274.0	23650
ENSG00000196661	OR8B3	11	HGNC	8472.0	390271
ENSG00000004478	FKBP4	12	HGNC	3720.0	2288
ENSG00000111642	CHD4	12	HGNC	1919.0	1108
ENSG00000111676	ATN1	12	HGNC	3033.0	1822
ENSG00000177575	CD163	12	HGNC	1631.0	9332
ENSG00000111788	RP11-22B23.1	12	Clone_based_vega_gene		0
ENSG00000256436	TAS2R31	12	HGNC	19113.0	259291
ENSG00000121351	IAPP	12	HGNC	5329.0	3375
ENSG00000069431	ABCC9	12	HGNC	60.0	10060
ENSG00000134532	SOX5	12	HGNC	11201.0	6660
ENSG00000111371	SLC38A1	12	HGNC	13447.0	81539
ENSG00000181929	PRKAG1	12	HGNC	9385.0	5571
ENSG00000181929	PRKAG1	12	HGNC	9385.0	5571
ENSG00000065361	ERBB3	12	HGNC	3431.0	2065
ENSG00000135679	MDM2	12	HGNC	6973.0	4193
ENSG00000072041	SLC6A15	12	HGNC	13621.0	55117
ENSG00000180318	ALX1	12	HGNC	1494.0	8092
ENSG00000070961	ATP2B1	12	HGNC	814.0	490
ENSG00000224982	TMEM233	12	HGNC	37219.0	387890
ENSG00000089053	ANAPC5	12	HGNC	15713.0	51433
ENSG00000197653	DNAH10	12	HGNC	2941.0	196385
ENSG00000139364	TMEM132B	12	HGNC	29397.0	114795
ENSG00000102763	VWA8	13	HGNC	29071.0	23078
ENSG00000102786	INTS6	13	HGNC	14879.0	26512
ENSG00000258188	RP11-146E13.4	14	Clone_based_vega_gene		0
ENSG00000179636	TPPP2	14	HGNC	19293.0	122664
ENSG00000187630	DHRS4L2	14	HGNC	19731.0	317749
ENSG00000100941	PNN	14	HGNC	9162.0	5411
ENSG00000021645	NRXN3	14	HGNC	8010.0	9369
ENSG00000197102	DYNC1H1	14	HGNC	2961.0	1778
ENSG00000128731	HERC2	15	HGNC	4868.0	8924
ENSG00000198838	RYR3	15	HGNC	10485.0	6263
ENSG00000104093	DMXL2	15	HGNC	2938.0	23312
ENSG00000137766	UNC13C	15	HGNC	23149.0	440279
ENSG00000170776	AKAP13	15	HGNC	371.0	11214
ENSG00000140563	MCTP2	15	HGNC	25636.0	55784
ENSG00000260565	ERVK13-1	16	HGNC	27548.0	100507321
ENSG00000131652	THOC6	16	HGNC	28369.0	79228
ENSG00000103512	NOMO1	16	HGNC	30060.0	23420
ENSG00000133392	MYH11	16	HGNC	7569.0	4629
ENSG00000122254	HS3ST2	16	HGNC	5195.0	9956
ENSG00000168434	COG7	16	HGNC	18622.0	91949
ENSG00000134398	ERN2	16	HGNC	16942.0	10595
ENSG00000103507	BCKDK	16	HGNC	16902.0	10295
ENSG00000103479	RBL2	16	HGNC	9894.0	5934
ENSG00000140932	CMTM2	16	HGNC	19173.0	146225
ENSG00000039523	FAM65A	16	HGNC	25836.0	79567
ENSG00000238734	snoU13	16	RFAM		0
ENSG00000238734	snoU13	16	RFAM		0
ENSG00000260880	HCCAT5	16	HGNC	48612.0	283902
ENSG00000260880	HCCAT5	16	HGNC	48612.0	283902
ENSG00000260880	HCCAT5	16	HGNC	48612.0	283902
ENSG00000260880	HCCAT5	16	HGNC	48612.0	283902
ENSG00000167522	ANKRD11	16	HGNC	21316.0	29123
ENSG00000174231	PRPF8	17	HGNC	17340.0	10594
ENSG00000129204	USP6	17	HGNC	12629.0	9098
ENSG00000108559	NUP88	17	HGNC	8067.0	4927
ENSG00000141510	TP53	17	HGNC	11998.0	7157
ENSG00000183914	DNAH2	17	HGNC	2948.0	146754
ENSG00000006788	MYH13	17	HGNC	7571.0	8735
ENSG00000125414	MYH2	17	HGNC	7572.0	4620
ENSG00000266795	RP11-744K17.9	17	Clone_based_vega_gene		284124
ENSG00000176208	ATAD5	17	HGNC	25752.0	79915
ENSG00000166750	SLFN5	17	HGNC	28286.0	162394
ENSG00000108264	TADA2A	17	HGNC	11531.0	6871
ENSG00000225485	ARHGAP23	17	HGNC	29293.0	57636
ENSG00000161649	CD300LG	17	HGNC	30455.0	146894
ENSG00000159111	MRPL10	17	HGNC	14055.0	124995
ENSG00000108823	SGCA	17	HGNC	10805.0	6442
ENSG00000005379	BZRAP1	17	HGNC	16831.0	9256
ENSG00000011028	MRC2	17	HGNC	16875.0	9902
ENSG00000108639	SYNGR2	17	HGNC	11499.0	9144
ENSG00000101624	CEP76	18	HGNC	25727.0	79959
ENSG00000141458	NPC1	18	HGNC	7897.0	4864
ENSG00000196628	TCF4	18	HGNC	11634.0	6925
ENSG00000130254	SAFB2	19	HGNC	21605.0	9667
ENSG00000141994	DUS3L	19	HGNC	26920.0	56931
ENSG00000131142	CCL25	19	HGNC	10624.0	6370
ENSG00000129354	AP1M2	19	HGNC	558.0	10053
ENSG00000186526	CYP4F8	19	HGNC	2648.0	0
ENSG00000130520	LSM4	19	HGNC	17259.0	25804
ENSG00000184635	ZNF93	19	HGNC	13169.0	81931
ENSG00000105270	CLIP3	19	HGNC	24314.0	25999
ENSG00000105270	CLIP3	19	HGNC	24314.0	25999
ENSG00000254004	ZNF260	19	HGNC	13499.0	339324
ENSG00000105227	PRX	19	HGNC	13797.0	57716
ENSG00000243137	PSG4	19	HGNC	9521.0	5672
ENSG00000204936	CD177	19	HGNC	30072.0	57126
ENSG00000177380	PPFIA3	19	HGNC	9247.0	8541
ENSG00000186474	KLK12	19	HGNC	6360.0	43849
ENSG00000179873	NLRP11	19	HGNC	22945.0	204801
ENSG00000181894	ZNF329	19	HGNC	14209.0	79673
ENSG00000181894	ZNF329	19	HGNC	14209.0	79673
ENSG00000125818	PSMF1	20	HGNC	9571.0	9491
ENSG00000132670	PTPRA	20	HGNC	9664.0	5786
ENSG00000101384	JAG1	20	HGNC	6188.0	182
ENSG00000125871	MGME1	20	HGNC	16205.0	92667
ENSG00000100994	PYGB	20	HGNC	9723.0	5834
ENSG00000149531	FRG1B	20	HGNC	15792.0	100134091
ENSG00000149639	SOGA1	20	HGNC	16111.0	140710
ENSG00000124207	CSE1L	20	HGNC	2431.0	1434
ENSG00000060491	OGFR	20	HGNC	15768.0	11054
ENSG00000258366	RTEL1	20	HGNC	15888.0	51750
ENSG00000142166	IFNAR1	21	HGNC	5432.0	3454
ENSG00000173276	ZBTB21	21	HGNC	13083.0	49854
ENSG00000241945	PWP2	21	HGNC	9711.0	5822
ENSG00000186866	POFUT2	21	HGNC	14683.0	23275
ENSG00000161103	AC008132.13	22	Clone_based_vega_gene		0
ENSG00000215544	BCRP7	22	HGNC	39075.0	0
ENSG00000241973	PI4KA	22	HGNC	8983.0	5297
ENSG00000183963	SMTN	22	HGNC	11126.0	6525
ENSG00000100150	DEPDC5	22	HGNC	18423.0	9681
ENSG00000100065	CARD10	22	HGNC	16422.0	29775
ENSG00000101871	MID1	X	HGNC	7095.0	4281
ENSG00000087842	PIR	X	HGNC	30048.0	8544
ENSG00000176746	MAGEB6	X	HGNC	23796.0	158809
ENSG00000102003	SYP	X	HGNC	11506.0	6855
ENSG00000122824	NUDT10	X	HGNC	17621.0	170685
ENSG00000102313	ITIH6	X	HGNC	28907.0	347365
ENSG00000165591	FAAH2	X	HGNC	26440.0	158584
ENSG00000165259	HDX	X	HGNC	26411.0	139324
ENSG00000196970	NXF4	X	HGNC	8074.0	55999
ENSG00000133135	RNF128	X	HGNC	21153.0	79589
ENSG00000198088	NUP62CL	X	HGNC	25960.0	54830
ENSG00000243978	RGAG1	X	HGNC	29245.0	57529
ENSG00000165675	ENOX2	X	HGNC	2259.0	10495
ENSG00000102241	HTATSF1	X	HGNC	5276.0	27336
ENSG00000189420	ZFP92	X	HGNC	12865.0	139735
ENSG00000008130	NADK	1	HGNC	29831.0	65220
	Unknown	1			0
ENSG00000130939	UBE4B	1	HGNC	12500.0	10277
ENSG00000048707	VPS13D	1	HGNC	23595.0	55187
ENSG00000142789	CELA3A	1	HGNC	15944.0	10136
ENSG00000204219	TCEA3	1	HGNC	11615.0	6920
ENSG00000162512	SDC3	1	HGNC	10660.0	9672
ENSG00000043514	TRIT1	1	HGNC	20286.0	54802
ENSG00000058804	NDC1	1	HGNC	25525.0	55706
ENSG00000236915	RP4-651E10.4	1	Clone_based_vega_gene		0
ENSG00000227408	AMYP1	1	HGNC	479.0	0
ENSG00000203849	RP11-417J8.6	1	Clone_based_vega_gene		0
ENSG00000236334	PPIAL4G	1	HGNC	33996.0	644591
ENSG00000223380	SEC22B	1	HGNC	10700.0	101060309
ENSG00000162738	VANGL2	1	HGNC	15511.0	57216
ENSG00000075391	RASAL2	1	HGNC	9874.0	9462
ENSG00000157181	C1orf27	1	HGNC	24299.0	54953
ENSG00000134371	CDC73	1	HGNC	16783.0	79577
ENSG00000067704	IARS2	1	HGNC	29685.0	55699
ENSG00000168264	IRF2BP2	1	HGNC	21729.0	359948
ENSG00000138092	CENPO	2	HGNC	28152.0	79172
ENSG00000115216	NRBP1	2	HGNC	7993.0	29959
ENSG00000163798	SLC4A1AP	2	HGNC	13813.0	22950
ENSG00000152683	SLC30A6	2	HGNC	19305.0	55676
ENSG00000116039	ATP6V1B1	2	HGNC	853.0	525
ENSG00000222041	LINC00152	2	HGNC	28717.0	541471
ENSG00000185304	RGPD2	2	HGNC	32415.0	729857
ENSG00000071073	MGAT4A	2	HGNC	7047.0	11320
ENSG00000272769	RP11-725P16.2	2	Clone_based_vega_gene		0
ENSG00000272769	RP11-725P16.2	2	Clone_based_vega_gene		0
ENSG00000079246	XRCC5	2	HGNC	12833.0	7520
	ENSR00001212633	2			0
	ENSR00001246103	3			0
ENSG00000173473	SMARCC1	3	HGNC	11104.0	6599
ENSG00000067560	RHOA	3	HGNC	667.0	387
ENSG00000175697	GPR156	3	HGNC	20844.0	165829
ENSG00000159650	UROC1	3	HGNC	26444.0	131669
ENSG00000177311	ZBTB38	3	HGNC	26636.0	253461
ENSG00000185485	SDHAP1	3	HGNC	32455.0	727956
ENSG00000163624	CDS1	4	HGNC	1800.0	1040
ENSG00000138735	PDE5A	4	HGNC	8784.0	8654
ENSG00000250173	RP11-661C8.3	5	Clone_based_vega_gene		0
ENSG00000164327	RICTOR	5	HGNC	28611.0	253260
ENSG00000134516	DOCK2	5	HGNC	2988.0	1794
ENSG00000182230	FAM153B	5	HGNC	27323.0	285596
ENSG00000145911	N4BP3	5	HGNC	29852.0	23138
ENSG00000204525	HLA-C	6	HGNC	4933.0	3107
ENSG00000204525	HLA-C	6	HGNC	4933.0	3107
ENSG00000204427	ABHD16A	6	HGNC	13921.0	7920
ENSG00000095981	KCNK16	6	HGNC	14464.0	83795
ENSG00000172348	RCAN2	6	HGNC	3041.0	10231
ENSG00000168116	KIAA1586	6	HGNC	21360.0	57691
ENSG00000155115	GTF3C6	6	HGNC	20872.0	112495
ENSG00000178425	NT5DC1	6	HGNC	21556.0	221294
ENSG00000220305	HNRNPH1P1	6	HGNC	48751.0	0
ENSG00000239857	GET4	7	HGNC	21690.0	51608
ENSG00000189043	NDUFA4	7	HGNC	7687.0	4697
ENSG00000164742	ADCY1	7	HGNC	232.0	107
ENSG00000146648	EGFR	7	HGNC	3236.0	1956
ENSG00000230358	RP11-166O4.1	7	Clone_based_vega_gene		0
ENSG00000170092	AC018720.10	7	Clone_based_vega_gene		0
ENSG00000006453	BAIAP2L1	7	HGNC	21649.0	55971
ENSG00000257923	CUX1	7	HGNC	2557.0	1523
ENSG00000135248	FAM71F1	7	HGNC	30704.0	84691
ENSG00000197181	PIWIL2	8	HGNC	17644.0	55124
ENSG00000147459	DOCK5	8	HGNC	23476.0	80005
ENSG00000169499	PLEKHA2	8	HGNC	14336.0	59339
ENSG00000185942	NKAIN3	8	HGNC	26829.0	286183
ENSG00000178125	PPP1R42	8	HGNC	33732.0	286187
ENSG00000184428	TOP1MT	8	HGNC	29787.0	116447
ENSG00000188352	FOCAD	9	HGNC	23377.0	54914
ENSG00000122728	TAF1L	9	HGNC	18056.0	138474
ENSG00000215548	RP11-764K9.4	9	Clone_based_vega_gene		0
ENSG00000119139	TJP2	9	HGNC	11828.0	9414
ENSG00000234460	XXyac-YM21GA2.4	9	Clone_based_vega_gene		0
ENSG00000270432	OR7E108P	9	HGNC	15117.0	0
ENSG00000130653	PNPLA7	9	HGNC	24768.0	375775
ENSG00000237592	IGKV1OR10-1	10	HGNC	44978.0	0
ENSG00000138347	MYPN	10	HGNC	23246.0	84665
ENSG00000099194	SCD	10	HGNC	10571.0	6319
	Unknown	10			0
ENSG00000237489	LINC00959	10	HGNC	48677.0	0
ENSG00000198788	MUC2	11	HGNC	7512.0	4583
ENSG00000196565	HBG2	11	HGNC	4832.0	3048
ENSG00000007372	PAX6	11	HGNC	8620.0	5080
ENSG00000213593	TMX2	11	HGNC	30739.0	51075
ENSG00000168439	STIP1	11	HGNC	11387.0	10963
ENSG00000173992	CCS	11	HGNC	1613.0	9973
ENSG00000162105	SHANK2	11	HGNC	14295.0	22941
ENSG00000204572	KRTAP5-10	11	HGNC	23605.0	387273
ENSG00000177103	DSCAML1	11	HGNC	14656.0	57453
ENSG00000226091	LINC00937	12	HGNC	48629.0	389634
ENSG00000121380	BCL2L14	12	HGNC	16657.0	79370
ENSG00000013583	HEBP1	12	HGNC	17176.0	50865
ENSG00000123407	HOXC12	12	HGNC	5124.0	3228
ENSG00000065361	ERBB3	12	HGNC	3431.0	2065
ENSG00000196935	SRGAP1	12	HGNC	17382.0	57522
ENSG00000196498	NCOR2	12	HGNC	7673.0	9612
